group	need	filename	trigger_key	bytes	licence	url	remark
grand-release	required	rel37.flac	57	63314	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel37.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel38.flac	58	62182	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel38.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel39.flac	59	62861	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel39.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel40.flac	60	63966	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel40.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel41.flac	61	62226	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel41.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel42.flac	62	63106	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel42.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel43.flac	63	61000	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel43.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel44.flac	64	64654	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel44.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel45.flac	65	64774	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel45.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel46.flac	66	60464	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel46.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel47.flac	67	63775	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel47.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel48.flac	68	62870	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel48.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel49.flac	69	65187	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel49.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel50.flac	70	64851	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel50.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel51.flac	71	64456	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel51.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel52.flac	72	61757	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel52.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel53.flac	73	65363	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel53.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel54.flac	74	64475	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel54.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel55.flac	75	60317	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel55.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel56.flac	76	60661	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel56.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel57.flac	77	62320	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel57.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel58.flac	78	62869	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel58.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel59.flac	79	64365	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel59.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel60.flac	80	62794	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel60.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel61.flac	81	62634	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel61.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel62.flac	82	64289	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel62.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel63.flac	83	63445	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel63.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel64.flac	84	61812	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel64.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel65.flac	85	63777	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel65.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel66.flac	86	63113	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel66.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel67.flac	87	62209	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel67.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel68.flac	88	63016	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel68.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel69.flac	89	63634	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel69.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel70.flac	90	62235	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel70.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel71.flac	91	64302	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel71.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel72.flac	92	64955	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel72.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel73.flac	93	65240	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel73.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel74.flac	94	63103	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel74.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel75.flac	95	62389	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel75.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel76.flac	96	55686	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel76.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel77.flac	97	64076	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel77.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel78.flac	98	64028	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel78.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel79.flac	99	65881	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel79.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel80.flac	100	66306	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel80.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel81.flac	101	58584	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel81.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel82.flac	102	67693	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel82.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel83.flac	103	65751	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel83.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel84.flac	104	65091	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel84.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel85.flac	105	64606	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel85.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel86.flac	106	66664	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel86.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel87.flac	107	64663	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel87.flac	key-release (damper/hammer) noise, 1 per key
grand-release	required	rel88.flac	108	63299	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel88.flac	key-release (damper/hammer) noise, 1 per key
grand-pedal	required	pedalD1.flac		824409	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/pedalD1.flac	D=pedal down, U=pedal up; 2 round robins each
grand-pedal	required	pedalD2.flac		832915	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/pedalD2.flac	D=pedal down, U=pedal up; 2 round robins each
grand-pedal	required	pedalU1.flac		77855	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/pedalU1.flac	D=pedal down, U=pedal up; 2 round robins each
grand-pedal	required	pedalU2.flac		67694	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/pedalU2.flac	D=pedal down, U=pedal up; 2 round robins each
grand-string-resonance	optional	harmLA0.flac	21	255386	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLA0.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLA1.flac	33	272244	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLA1.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLA2.flac	45	263110	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLA2.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLA3.flac	57	252726	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLA3.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLA4.flac	69	264718	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLA4.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLA5.flac	81	259336	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLA5.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLC1.flac	24	263110	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLC1.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLC2.flac	36	258318	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLC2.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLC3.flac	48	253633	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLC3.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLC4.flac	60	259274	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLC4.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLC5.flac	72	256165	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLC5.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLC6.flac	84	250074	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLC6.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLD#1.flac	27	257266	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLD%231.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLD#2.flac	39	261928	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLD%232.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLD#3.flac	51	261096	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLD%233.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLD#4.flac	63	256379	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLD%234.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLD#5.flac	75	263332	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLD%235.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLD#6.flac	87	256813	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLD%236.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLF#1.flac	30	262524	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLF%231.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLF#2.flac	42	271060	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLF%232.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLF#3.flac	54	258166	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLF%233.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLF#4.flac	66	257975	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLF%234.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmLF#5.flac	78	267374	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmLF%235.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSA0.flac	21	178862	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSA0.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSA1.flac	33	186159	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSA1.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSA2.flac	45	185981	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSA2.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSA3.flac	57	186379	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSA3.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSA4.flac	69	156974	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSA4.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSA5.flac	81	169211	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSA5.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSC1.flac	24	185044	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSC1.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSC2.flac	36	184590	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSC2.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSC3.flac	48	185015	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSC3.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSC4.flac	60	171481	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSC4.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSC5.flac	72	176373	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSC5.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSC6.flac	84	182397	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSC6.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSD#1.flac	27	175943	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSD%231.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSD#2.flac	39	173444	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSD%232.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSD#3.flac	51	174563	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSD%233.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSD#4.flac	63	171557	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSD%234.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSD#5.flac	75	180487	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSD%235.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSD#6.flac	87	189071	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSD%236.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSF#1.flac	30	180952	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSF%231.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSF#2.flac	42	179729	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSF%232.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSF#3.flac	54	176537	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSF%233.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSF#4.flac	66	174543	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSF%234.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-string-resonance	optional	harmSF#5.flac	78	169559	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/harmSF%235.flac	release string resonance: harmL vel>=45, harmS vel<=44
grand-docs	required	hammer.txt		4497	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/hammer.txt	
grand-docs	required	notes.txt		1306	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/notes.txt	
grand-docs	required	pedal.txt		502	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/pedal.txt	
grand-docs	required	region.txt		3787	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/region.txt	
grand-docs	required	str_res.txt		6484	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/str_res.txt	
grand-docs	required	tune_nat.txt		539	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/tune_nat.txt	
grand-docs	required	tune_ret.txt		576	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/tune_ret.txt	
grand-docs	required	vel_01.txt		621	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_01.txt	
grand-docs	required	vel_02.txt		620	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_02.txt	
grand-docs	required	vel_03.txt		624	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_03.txt	
grand-docs	required	vel_04.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_04.txt	
grand-docs	required	vel_05.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_05.txt	
grand-docs	required	vel_06.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_06.txt	
grand-docs	required	vel_07.txt		620	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_07.txt	
grand-docs	required	vel_08.txt		621	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_08.txt	
grand-docs	required	vel_09.txt		621	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_09.txt	
grand-docs	required	vel_10.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_10.txt	
grand-docs	required	vel_11.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_11.txt	
grand-docs	required	vel_12.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_12.txt	
grand-docs	required	vel_13.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_13.txt	
